Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year,lap_time_seconds,is_pit_stop,stint_lap_number,total_stint_laps,avg_stint_pace,delta_to_avg,is_out_lap,is_in_lap
0 days 02:08:53.598000,GIO,99,0 days 00:02:17.741000,6.0,2.0,,,0 days 00:00:41.257000,0 days 00:00:59.790000,0 days 00:00:36.694000,0 days 02:07:17.161000,0 days 02:08:16.951000,0 days 02:08:53.645000,214.0,240.0,148.0,198.0,False,MEDIUM,5.0,True,Alfa Romeo Racing,0 days 02:06:35.857000,2020-11-29 15:46:35.909,4,17.0,False,,False,False,2020,137.741,False,5.0,19.0,108.780375,28.960625000000007,False,False
0 days 02:11:14.531000,GIO,99,0 days 00:02:20.933000,7.0,2.0,,,0 days 00:00:43.371000,0 days 00:00:57.345000,0 days 00:00:40.217000,0 days 02:09:37.016000,0 days 02:10:34.361000,0 days 02:11:14.578000,115.0,228.0,247.0,205.0,False,MEDIUM,6.0,True,Alfa Romeo Racing,0 days 02:08:53.598000,2020-11-29 15:48:53.650,4,17.0,False,,False,False,2020,140.933,False,6.0,19.0,108.780375,32.152624999999986,False,False
0 days 02:13:31.570000,GIO,99,0 days 00:02:17.039000,8.0,2.0,,,0 days 00:00:44.260000,0 days 00:00:58.908000,0 days 00:00:33.871000,0 days 02:11:58.838000,0 days 02:12:57.746000,0 days 02:13:31.617000,148.0,197.0,289.0,137.0,True,MEDIUM,7.0,True,Alfa Romeo Racing,0 days 02:11:14.531000,2020-11-29 15:51:14.583,41,17.0,False,,False,False,2020,137.039,False,7.0,19.0,108.780375,28.25862499999998,False,False
0 days 02:15:10.988000,GIO,99,0 days 00:01:39.418000,9.0,2.0,,,0 days 00:00:31.655000,0 days 00:00:43.722000,0 days 00:00:24.041000,0 days 02:14:03.272000,0 days 02:14:46.994000,0 days 02:15:11.035000,234.0,257.0,289.0,316.0,True,MEDIUM,8.0,True,Alfa Romeo Racing,0 days 02:13:31.570000,2020-11-29 15:53:31.622,1,17.0,False,,False,True,2020,99.418,False,8.0,19.0,108.780375,-9.362375,False,False
0 days 02:16:50.049000,GIO,99,0 days 00:01:39.061000,10.0,2.0,,,0 days 00:00:31.317000,0 days 00:00:43.544000,0 days 00:00:24.200000,0 days 02:15:42.352000,0 days 02:16:25.896000,0 days 02:16:50.096000,233.0,255.0,283.0,313.0,True,MEDIUM,9.0,True,Alfa Romeo Racing,0 days 02:15:10.988000,2020-11-29 15:55:11.040,1,17.0,False,,False,True,2020,99.061,False,9.0,19.0,108.780375,-9.719375,False,False
0 days 02:18:28.065000,GIO,99,0 days 00:01:38.016000,11.0,2.0,,,0 days 00:00:31.115000,0 days 00:00:42.775000,0 days 00:00:24.126000,0 days 02:17:21.211000,0 days 02:18:03.986000,0 days 02:18:28.112000,,251.0,292.0,299.0,True,MEDIUM,10.0,True,Alfa Romeo Racing,0 days 02:16:50.049000,2020-11-29 15:56:50.101,1,17.0,False,,False,True,2020,98.016,False,10.0,19.0,108.780375,-10.764375000000001,False,False
0 days 02:20:06.006000,GIO,99,0 days 00:01:37.941000,12.0,2.0,,,0 days 00:00:30.733000,0 days 00:00:43.087000,0 days 00:00:24.121000,0 days 02:18:58.845000,0 days 02:19:41.932000,0 days 02:20:06.053000,236.0,247.0,282.0,330.0,True,MEDIUM,11.0,True,Alfa Romeo Racing,0 days 02:18:28.065000,2020-11-29 15:58:28.117,1,16.0,False,,False,True,2020,97.941,False,11.0,19.0,108.780375,-10.839375000000004,False,False
0 days 02:21:43.820000,GIO,99,0 days 00:01:37.814000,13.0,2.0,,,0 days 00:00:30.897000,0 days 00:00:42.657000,0 days 00:00:24.260000,0 days 02:20:36.950000,0 days 02:21:19.607000,0 days 02:21:43.867000,237.0,250.0,291.0,306.0,True,MEDIUM,12.0,True,Alfa Romeo Racing,0 days 02:20:06.006000,2020-11-29 16:00:06.058,12,16.0,False,,False,True,2020,97.814,False,12.0,19.0,108.780375,-10.966375000000014,False,False
0 days 02:23:22.242000,GIO,99,0 days 00:01:38.422000,14.0,2.0,,,0 days 00:00:30.803000,0 days 00:00:43.292000,0 days 00:00:24.327000,0 days 02:22:14.670000,0 days 02:22:57.962000,0 days 02:23:22.289000,,255.0,290.0,323.0,False,MEDIUM,13.0,True,Alfa Romeo Racing,0 days 02:21:43.820000,2020-11-29 16:01:43.872,1,16.0,False,,False,True,2020,98.422,False,13.0,19.0,108.780375,-10.35837500000001,False,False
0 days 02:25:00.605000,GIO,99,0 days 00:01:38.363000,15.0,2.0,,,0 days 00:00:31.071000,0 days 00:00:43.067000,0 days 00:00:24.225000,0 days 02:23:53.360000,0 days 02:24:36.427000,0 days 02:25:00.652000,,253.0,292.0,325.0,False,MEDIUM,14.0,True,Alfa Romeo Racing,0 days 02:23:22.242000,2020-11-29 16:03:22.294,1,16.0,False,,False,True,2020,98.363,False,14.0,19.0,108.780375,-10.417375000000007,False,False
0 days 02:26:39.457000,GIO,99,0 days 00:01:38.852000,16.0,2.0,,,0 days 00:00:31.221000,0 days 00:00:43.319000,0 days 00:00:24.312000,0 days 02:25:31.873000,0 days 02:26:15.192000,0 days 02:26:39.504000,236.0,251.0,289.0,330.0,False,MEDIUM,15.0,True,Alfa Romeo Racing,0 days 02:25:00.605000,2020-11-29 16:05:00.657,1,16.0,False,,False,True,2020,98.852,False,15.0,19.0,108.780375,-9.928375000000003,False,False
0 days 02:28:17.775000,GIO,99,0 days 00:01:38.318000,17.0,2.0,,,0 days 00:00:31.103000,0 days 00:00:42.937000,0 days 00:00:24.278000,0 days 02:27:10.607000,0 days 02:27:53.544000,0 days 02:28:17.822000,235.0,250.0,289.0,325.0,False,MEDIUM,16.0,True,Alfa Romeo Racing,0 days 02:26:39.457000,2020-11-29 16:06:39.509,1,15.0,False,,False,True,2020,98.318,False,16.0,19.0,108.780375,-10.462375000000009,False,False
0 days 02:29:56.136000,GIO,99,0 days 00:01:38.361000,18.0,2.0,,,0 days 00:00:30.979000,0 days 00:00:43.034000,0 days 00:00:24.348000,0 days 02:28:48.801000,0 days 02:29:31.835000,0 days 02:29:56.183000,236.0,249.0,289.0,319.0,False,MEDIUM,17.0,True,Alfa Romeo Racing,0 days 02:28:17.775000,2020-11-29 16:08:17.827,1,12.0,False,,False,True,2020,98.361,False,17.0,19.0,108.780375,-10.419375000000002,False,False
0 days 02:31:35.482000,GIO,99,0 days 00:01:39.346000,19.0,2.0,,,0 days 00:00:31.995000,0 days 00:00:43.089000,0 days 00:00:24.262000,0 days 02:30:28.178000,0 days 02:31:11.267000,0 days 02:31:35.529000,,253.0,290.0,323.0,False,MEDIUM,18.0,True,Alfa Romeo Racing,0 days 02:29:56.136000,2020-11-29 16:09:56.188,1,12.0,False,,False,True,2020,99.346,False,18.0,19.0,108.780375,-9.434375000000003,False,False
0 days 02:33:19.054000,GIO,99,0 days 00:01:43.572000,20.0,2.0,,0 days 02:33:17.457000,0 days 00:00:31.462000,0 days 00:00:44.502000,0 days 00:00:27.608000,0 days 02:32:06.991000,0 days 02:32:51.493000,0 days 02:33:19.101000,,249.0,,320.0,False,MEDIUM,19.0,True,Alfa Romeo Racing,0 days 02:31:35.482000,2020-11-29 16:11:35.534,1,15.0,False,,False,False,2020,103.572,True,19.0,19.0,108.780375,-5.208375000000004,False,True
0 days 02:35:14.070000,GIO,99,0 days 00:01:55.016000,21.0,3.0,0 days 02:33:41.549000,,0 days 00:00:50.964000,0 days 00:00:40.697000,0 days 00:00:23.355000,0 days 02:34:10.065000,0 days 02:34:50.762000,0 days 02:35:14.117000,238.0,259.0,280.0,222.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 02:33:19.054000,2020-11-29 16:13:19.106,1,17.0,False,,False,False,2020,115.016,True,1.0,33.0,97.7420606060606,17.2739393939394,True,False
0 days 02:36:48.606000,GIO,99,0 days 00:01:34.536000,22.0,3.0,,,0 days 00:00:30.151000,0 days 00:00:40.945000,0 days 00:00:23.440000,0 days 02:35:44.268000,0 days 02:36:25.213000,0 days 02:36:48.653000,,259.0,279.0,298.0,True,HARD,2.0,True,Alfa Romeo Racing,0 days 02:35:14.070000,2020-11-29 16:15:14.122,1,16.0,False,,False,True,2020,94.536,False,2.0,33.0,97.7420606060606,-3.2060606060606034,False,False
0 days 02:38:23.772000,GIO,99,0 days 00:01:35.166000,23.0,3.0,,,0 days 00:00:30.308000,0 days 00:00:41.333000,0 days 00:00:23.525000,0 days 02:37:18.961000,0 days 02:38:00.294000,0 days 02:38:23.819000,,258.0,280.0,301.0,False,HARD,3.0,True,Alfa Romeo Racing,0 days 02:36:48.606000,2020-11-29 16:16:48.658,1,16.0,False,,False,True,2020,95.166,False,3.0,33.0,97.7420606060606,-2.576060606060608,False,False
0 days 02:39:59.192000,GIO,99,0 days 00:01:35.420000,24.0,3.0,,,0 days 00:00:30.482000,0 days 00:00:41.292000,0 days 00:00:23.646000,0 days 02:38:54.301000,0 days 02:39:35.593000,0 days 02:39:59.239000,239.0,260.0,281.0,304.0,False,HARD,4.0,True,Alfa Romeo Racing,0 days 02:38:23.772000,2020-11-29 16:18:23.824,1,16.0,False,,False,True,2020,95.42,False,4.0,33.0,97.7420606060606,-2.322060606060603,False,False
0 days 02:41:35.031000,GIO,99,0 days 00:01:35.839000,25.0,3.0,,,0 days 00:00:30.449000,0 days 00:00:41.595000,0 days 00:00:23.795000,0 days 02:40:29.688000,0 days 02:41:11.283000,0 days 02:41:35.078000,238.0,261.0,281.0,306.0,False,HARD,5.0,True,Alfa Romeo Racing,0 days 02:39:59.192000,2020-11-29 16:19:59.244,1,16.0,False,,False,True,2020,95.839,False,5.0,33.0,97.7420606060606,-1.9030606060606061,False,False
0 days 02:43:11.997000,GIO,99,0 days 00:01:36.966000,26.0,3.0,,,0 days 00:00:30.947000,0 days 00:00:42.019000,0 days 00:00:24,0 days 02:42:06.025000,0 days 02:42:48.044000,0 days 02:43:12.044000,239.0,260.0,291.0,,False,HARD,6.0,True,Alfa Romeo Racing,0 days 02:41:35.031000,2020-11-29 16:21:35.083,1,16.0,False,,False,True,2020,96.966,False,6.0,33.0,97.7420606060606,-0.7760606060606108,False,False
0 days 02:44:49.102000,GIO,99,0 days 00:01:37.105000,27.0,3.0,,,0 days 00:00:30.893000,0 days 00:00:42.303000,0 days 00:00:23.909000,0 days 02:43:42.937000,0 days 02:44:25.240000,0 days 02:44:49.149000,,259.0,293.0,326.0,False,HARD,7.0,True,Alfa Romeo Racing,0 days 02:43:11.997000,2020-11-29 16:23:12.049,1,16.0,False,,False,True,2020,97.105,False,7.0,33.0,97.7420606060606,-0.6370606060606008,False,False
0 days 02:46:25.180000,GIO,99,0 days 00:01:36.078000,28.0,3.0,,,0 days 00:00:30.533000,0 days 00:00:41.707000,0 days 00:00:23.838000,0 days 02:45:19.682000,0 days 02:46:01.389000,0 days 02:46:25.227000,238.0,262.0,282.0,,False,HARD,8.0,True,Alfa Romeo Racing,0 days 02:44:49.102000,2020-11-29 16:24:49.154,1,14.0,False,,False,True,2020,96.078,False,8.0,33.0,97.7420606060606,-1.6640606060606018,False,False
0 days 02:48:01.912000,GIO,99,0 days 00:01:36.732000,29.0,3.0,,,0 days 00:00:30.867000,0 days 00:00:41.919000,0 days 00:00:23.946000,0 days 02:46:56.094000,0 days 02:47:38.013000,0 days 02:48:01.959000,235.0,255.0,292.0,301.0,False,HARD,9.0,True,Alfa Romeo Racing,0 days 02:46:25.180000,2020-11-29 16:26:25.232,1,14.0,False,,False,True,2020,96.732,False,9.0,33.0,97.7420606060606,-1.0100606060606054,False,False
0 days 02:49:38.979000,GIO,99,0 days 00:01:37.067000,30.0,3.0,,,0 days 00:00:30.648000,0 days 00:00:42.315000,0 days 00:00:24.104000,0 days 02:48:32.607000,0 days 02:49:14.922000,0 days 02:49:39.026000,237.0,253.0,294.0,327.0,False,HARD,10.0,True,Alfa Romeo Racing,0 days 02:48:01.912000,2020-11-29 16:28:01.964,1,14.0,False,,False,True,2020,97.067,False,10.0,33.0,97.7420606060606,-0.6750606060606117,False,False
0 days 02:51:16.266000,GIO,99,0 days 00:01:37.287000,31.0,3.0,,,0 days 00:00:30.963000,0 days 00:00:42.374000,0 days 00:00:23.950000,0 days 02:50:09.989000,0 days 02:50:52.363000,0 days 02:51:16.313000,234.0,254.0,289.0,331.0,False,HARD,11.0,True,Alfa Romeo Racing,0 days 02:49:38.979000,2020-11-29 16:29:39.031,1,14.0,False,,False,True,2020,97.287,False,11.0,33.0,97.7420606060606,-0.4550606060605986,False,False
0 days 02:52:52.988000,GIO,99,0 days 00:01:36.722000,32.0,3.0,,,0 days 00:00:30.632000,0 days 00:00:42.187000,0 days 00:00:23.903000,0 days 02:51:46.945000,0 days 02:52:29.132000,0 days 02:52:53.035000,235.0,253.0,292.0,315.0,False,HARD,12.0,True,Alfa Romeo Racing,0 days 02:51:16.266000,2020-11-29 16:31:16.318,1,14.0,False,,False,True,2020,96.722,False,12.0,33.0,97.7420606060606,-1.0200606060606106,False,False
0 days 02:54:29.892000,GIO,99,0 days 00:01:36.904000,33.0,3.0,,,0 days 00:00:30.677000,0 days 00:00:42.210000,0 days 00:00:24.017000,0 days 02:53:23.712000,0 days 02:54:05.922000,0 days 02:54:29.939000,238.0,259.0,286.0,327.0,False,HARD,13.0,True,Alfa Romeo Racing,0 days 02:52:52.988000,2020-11-29 16:32:53.040,1,13.0,False,,False,True,2020,96.904,False,13.0,33.0,97.7420606060606,-0.8380606060606084,False,False
0 days 02:56:05.805000,GIO,99,0 days 00:01:35.913000,34.0,3.0,,,0 days 00:00:30.465000,0 days 00:00:41.680000,0 days 00:00:23.768000,0 days 02:55:00.404000,0 days 02:55:42.084000,0 days 02:56:05.852000,236.0,259.0,280.0,314.0,False,HARD,14.0,True,Alfa Romeo Racing,0 days 02:54:29.892000,2020-11-29 16:34:29.944,1,13.0,False,,False,True,2020,95.913,False,14.0,33.0,97.7420606060606,-1.829060606060608,False,False
0 days 02:57:42.745000,GIO,99,0 days 00:01:36.940000,35.0,3.0,,,0 days 00:00:30.950000,0 days 00:00:42.078000,0 days 00:00:23.912000,0 days 02:56:36.802000,0 days 02:57:18.880000,0 days 02:57:42.792000,239.0,260.0,280.0,300.0,False,HARD,15.0,True,Alfa Romeo Racing,0 days 02:56:05.805000,2020-11-29 16:36:05.857,1,13.0,False,,False,True,2020,96.94,False,15.0,33.0,97.7420606060606,-0.802060606060607,False,False
0 days 02:59:19.099000,GIO,99,0 days 00:01:36.354000,36.0,3.0,,,0 days 00:00:30.713000,0 days 00:00:41.796000,0 days 00:00:23.845000,0 days 02:58:13.505000,0 days 02:58:55.301000,0 days 02:59:19.146000,238.0,261.0,281.0,303.0,False,HARD,16.0,True,Alfa Romeo Racing,0 days 02:57:42.745000,2020-11-29 16:37:42.797,1,13.0,False,,False,True,2020,96.354,False,16.0,33.0,97.7420606060606,-1.3880606060606056,False,False
0 days 03:00:55.949000,GIO,99,0 days 00:01:36.850000,37.0,3.0,,,0 days 00:00:30.916000,0 days 00:00:41.986000,0 days 00:00:23.948000,0 days 02:59:50.062000,0 days 03:00:32.048000,0 days 03:00:55.996000,,260.0,282.0,,False,HARD,17.0,True,Alfa Romeo Racing,0 days 02:59:19.099000,2020-11-29 16:39:19.151,1,13.0,False,,False,True,2020,96.85,False,17.0,33.0,97.7420606060606,-0.8920606060606104,False,False
0 days 03:02:33.212000,GIO,99,0 days 00:01:37.263000,38.0,3.0,,,0 days 00:00:31.122000,0 days 00:00:42.008000,0 days 00:00:24.133000,0 days 03:01:27.118000,0 days 03:02:09.126000,0 days 03:02:33.259000,,262.0,282.0,305.0,False,HARD,18.0,True,Alfa Romeo Racing,0 days 03:00:55.949000,2020-11-29 16:40:56.001,1,13.0,False,,False,True,2020,97.263,False,18.0,33.0,97.7420606060606,-0.4790606060605995,False,False
0 days 03:04:10.412000,GIO,99,0 days 00:01:37.200000,39.0,3.0,,,0 days 00:00:30.934000,0 days 00:00:42.250000,0 days 00:00:24.016000,0 days 03:03:04.193000,0 days 03:03:46.443000,0 days 03:04:10.459000,,259.0,279.0,303.0,False,HARD,19.0,True,Alfa Romeo Racing,0 days 03:02:33.212000,2020-11-29 16:42:33.264,1,12.0,False,,False,True,2020,97.2,False,19.0,33.0,97.7420606060606,-0.5420606060606019,False,False
0 days 03:05:46.952000,GIO,99,0 days 00:01:36.540000,40.0,3.0,,,0 days 00:00:30.812000,0 days 00:00:41.810000,0 days 00:00:23.918000,0 days 03:04:41.271000,0 days 03:05:23.081000,0 days 03:05:46.999000,239.0,261.0,279.0,299.0,False,HARD,20.0,True,Alfa Romeo Racing,0 days 03:04:10.412000,2020-11-29 16:44:10.464,1,12.0,False,,False,True,2020,96.54,False,20.0,33.0,97.7420606060606,-1.2020606060605985,False,False
0 days 03:07:23.551000,GIO,99,0 days 00:01:36.599000,41.0,3.0,,,0 days 00:00:30.804000,0 days 00:00:41.962000,0 days 00:00:23.833000,0 days 03:06:17.803000,0 days 03:06:59.765000,0 days 03:07:23.598000,238.0,259.0,279.0,298.0,False,HARD,21.0,True,Alfa Romeo Racing,0 days 03:05:46.952000,2020-11-29 16:45:47.004,1,11.0,False,,False,True,2020,96.599,False,21.0,33.0,97.7420606060606,-1.143060606060601,False,False
0 days 03:09:00.833000,GIO,99,0 days 00:01:37.282000,42.0,3.0,,,0 days 00:00:30.905000,0 days 00:00:42.386000,0 days 00:00:23.991000,0 days 03:07:54.503000,0 days 03:08:36.889000,0 days 03:09:00.880000,239.0,256.0,282.0,297.0,False,HARD,22.0,True,Alfa Romeo Racing,0 days 03:07:23.551000,2020-11-29 16:47:23.603,1,12.0,False,,False,True,2020,97.282,False,22.0,33.0,97.7420606060606,-0.4600606060606083,False,False
0 days 03:10:37.698000,GIO,99,0 days 00:01:36.865000,43.0,3.0,,,0 days 00:00:30.843000,0 days 00:00:42.085000,0 days 00:00:23.937000,0 days 03:09:31.723000,0 days 03:10:13.808000,0 days 03:10:37.745000,,258.0,279.0,300.0,False,HARD,23.0,True,Alfa Romeo Racing,0 days 03:09:00.833000,2020-11-29 16:49:00.885,1,12.0,False,,False,True,2020,96.865,False,23.0,33.0,97.7420606060606,-0.8770606060606099,False,False
0 days 03:12:15.823000,GIO,99,0 days 00:01:38.125000,44.0,3.0,,,0 days 00:00:30.799000,0 days 00:00:43.393000,0 days 00:00:23.933000,0 days 03:11:08.544000,0 days 03:11:51.937000,0 days 03:12:15.870000,,256.0,281.0,299.0,False,HARD,24.0,True,Alfa Romeo Racing,0 days 03:10:37.698000,2020-11-29 16:50:37.750,1,12.0,False,,False,True,2020,98.125,False,24.0,33.0,97.7420606060606,0.38293939393939525,False,False
0 days 03:13:53.825000,GIO,99,0 days 00:01:38.002000,45.0,3.0,,,0 days 00:00:30.725000,0 days 00:00:43.281000,0 days 00:00:23.996000,0 days 03:12:46.595000,0 days 03:13:29.876000,0 days 03:13:53.872000,,256.0,280.0,303.0,False,HARD,25.0,True,Alfa Romeo Racing,0 days 03:12:15.823000,2020-11-29 16:52:15.875,1,12.0,False,,False,True,2020,98.002,False,25.0,33.0,97.7420606060606,0.2599393939393906,False,False
0 days 03:15:30.377000,GIO,99,0 days 00:01:36.552000,46.0,3.0,,,0 days 00:00:30.744000,0 days 00:00:42.001000,0 days 00:00:23.807000,0 days 03:14:24.616000,0 days 03:15:06.617000,0 days 03:15:30.424000,,258.0,280.0,299.0,False,HARD,26.0,True,Alfa Romeo Racing,0 days 03:13:53.825000,2020-11-29 16:53:53.877,1,12.0,False,,False,True,2020,96.552,False,26.0,33.0,97.7420606060606,-1.190060606060598,False,False
0 days 03:17:08.262000,GIO,99,0 days 00:01:37.885000,47.0,3.0,,,0 days 00:00:31.701000,0 days 00:00:42.232000,0 days 00:00:23.952000,0 days 03:16:02.125000,0 days 03:16:44.357000,0 days 03:17:08.309000,238.0,259.0,281.0,300.0,False,HARD,27.0,True,Alfa Romeo Racing,0 days 03:15:30.377000,2020-11-29 16:55:30.429,1,13.0,False,,False,True,2020,97.885,False,27.0,33.0,97.7420606060606,0.14293939393940036,False,False
0 days 03:18:45.279000,GIO,99,0 days 00:01:37.017000,48.0,3.0,,,0 days 00:00:30.917000,0 days 00:00:42.143000,0 days 00:00:23.957000,0 days 03:17:39.226000,0 days 03:18:21.369000,0 days 03:18:45.326000,240.0,259.0,280.0,302.0,False,HARD,28.0,True,Alfa Romeo Racing,0 days 03:17:08.262000,2020-11-29 16:57:08.314,1,13.0,False,,False,True,2020,97.017,False,28.0,33.0,97.7420606060606,-0.7250606060606088,False,False
0 days 03:20:22.627000,GIO,99,0 days 00:01:37.348000,49.0,3.0,,,0 days 00:00:31.069000,0 days 00:00:42.228000,0 days 00:00:24.051000,0 days 03:19:16.395000,0 days 03:19:58.623000,0 days 03:20:22.674000,238.0,256.0,280.0,300.0,False,HARD,29.0,True,Alfa Romeo Racing,0 days 03:18:45.279000,2020-11-29 16:58:45.331,1,13.0,False,,False,True,2020,97.348,False,29.0,33.0,97.7420606060606,-0.3940606060606058,False,False
0 days 03:22:00.745000,GIO,99,0 days 00:01:38.118000,50.0,3.0,,,0 days 00:00:31.180000,0 days 00:00:42.843000,0 days 00:00:24.095000,0 days 03:20:53.854000,0 days 03:21:36.697000,0 days 03:22:00.792000,,255.0,281.0,,False,HARD,30.0,True,Alfa Romeo Racing,0 days 03:20:22.627000,2020-11-29 17:00:22.679,1,13.0,False,,False,True,2020,98.118,False,30.0,33.0,97.7420606060606,0.37593939393939024,False,False
0 days 03:23:38.064000,GIO,99,0 days 00:01:37.319000,51.0,3.0,,,0 days 00:00:30.942000,0 days 00:00:42.325000,0 days 00:00:24.052000,0 days 03:22:31.734000,0 days 03:23:14.059000,0 days 03:23:38.111000,239.0,255.0,280.0,302.0,False,HARD,31.0,True,Alfa Romeo Racing,0 days 03:22:00.745000,2020-11-29 17:02:00.797,1,13.0,False,,False,True,2020,97.319,False,31.0,33.0,97.7420606060606,-0.42306060606060214,False,False
0 days 03:25:15.386000,GIO,99,0 days 00:01:37.322000,52.0,3.0,,,0 days 00:00:30.936000,0 days 00:00:42.368000,0 days 00:00:24.018000,0 days 03:24:09.047000,0 days 03:24:51.415000,0 days 03:25:15.433000,240.0,255.0,280.0,298.0,False,HARD,32.0,True,Alfa Romeo Racing,0 days 03:23:38.064000,2020-11-29 17:03:38.116,1,13.0,False,,False,True,2020,97.322,False,32.0,33.0,97.7420606060606,-0.420060606060602,False,False
0 days 03:27:04.542000,GIO,99,0 days 00:01:49.156000,53.0,3.0,,0 days 03:27:02.914000,0 days 00:00:31.852000,0 days 00:00:43.384000,0 days 00:00:33.920000,0 days 03:25:47.285000,0 days 03:26:30.669000,0 days 03:27:04.589000,,256.0,,304.0,False,HARD,33.0,True,Alfa Romeo Racing,0 days 03:25:15.386000,2020-11-29 17:05:15.438,124,15.0,False,,False,False,2020,109.156,True,33.0,33.0,97.7420606060606,11.413939393939401,False,True
0 days 03:29:33.944000,GIO,99,0 days 00:02:29.402000,54.0,4.0,0 days 03:27:27.798000,,0 days 00:00:58.844000,0 days 00:00:56.929000,0 days 00:00:33.629000,0 days 03:28:03.433000,0 days 03:29:00.362000,0 days 03:29:33.991000,201.0,142.0,195.0,227.0,False,SOFT,1.0,True,Alfa Romeo Racing,0 days 03:27:04.542000,2020-11-29 17:07:04.594,4,16.0,False,,False,False,2020,149.402,True,1.0,3.0,130.07399999999998,19.328000000000003,True,False
0 days 03:31:19.875000,GIO,99,0 days 00:01:45.931000,55.0,4.0,,,0 days 00:00:33.991000,0 days 00:00:46.041000,0 days 00:00:25.899000,0 days 03:30:07.982000,0 days 03:30:54.023000,0 days 03:31:19.922000,225.0,216.0,260.0,275.0,False,SOFT,2.0,True,Alfa Romeo Racing,0 days 03:29:33.944000,2020-11-29 17:09:33.996,4,16.0,False,,False,False,2020,105.931,False,2.0,3.0,130.07399999999998,-24.142999999999986,False,False
0 days 03:33:34.764000,GIO,99,0 days 00:02:14.889000,56.0,4.0,,,0 days 00:00:36.121000,0 days 00:01:01.670000,0 days 00:00:37.098000,0 days 03:31:56.043000,0 days 03:32:57.713000,0 days 03:33:34.811000,156.0,148.0,199.0,224.0,False,SOFT,3.0,True,Alfa Romeo Racing,0 days 03:31:19.875000,2020-11-29 17:11:19.927,4,16.0,False,,False,False,2020,134.889,False,3.0,3.0,130.07399999999998,4.815000000000026,False,True
0 days 00:39:18.693000,RIC,3,0 days 00:02:08.545000,1.0,1.0,,,,0 days 00:00:58.179000,0 days 00:00:36.200000,,0 days 00:38:42.586000,0 days 00:39:18.878000,221.0,102.0,248.0,260.0,False,SOFT,4.0,False,McLaren,0 days 00:37:09.970000,2021-03-28 15:07:09.980,124,8.0,False,,False,False,2021,128.545,False,1.0,13.0,105.50941666666667,23.03558333333332,True,False
0 days 00:41:39.335000,RIC,3,0 days 00:02:20.642000,2.0,1.0,,,0 days 00:00:44.746000,0 days 00:00:59.831000,0 days 00:00:36.065000,0 days 00:40:03.468000,0 days 00:41:03.299000,0 days 00:41:39.364000,189.0,201.0,159.0,204.0,True,SOFT,5.0,False,McLaren,0 days 00:39:18.693000,2021-03-28 15:09:18.703,4,7.0,False,,False,False,2021,140.642,False,2.0,13.0,105.50941666666667,35.13258333333333,False,False
